brand,cleaned_model,productionyear,count,rounded Count,%,Status,Error,L.B,U.B
Vespa,,1971,6,5,0.00%,Nearly Unique,5,0,10
Vespa,,1973,5,5,0.00%,Nearly Unique,5,0,10
Vespa,,1982,5,5,0.00%,Nearly Unique,5,0,10
Vespa,,1954,3,0,0.00%,Nearly Unique,5,0,5
Vespa,,1959,3,0,0.00%,Nearly Unique,5,0,5
Vespa,,1984,3,0,0.00%,Nearly Unique,5,0,5
Vespa,,1966,2,0,0.00%,Nearly Unique,5,0,5
Vespa,,1985,2,0,0.00%,Nearly Unique,5,0,5
Vespa,,1987,2,0,0.00%,Nearly Unique,5,0,5
Vespa,,1989,2,0,0.00%,Nearly Unique,5,0,5
Vespa,,1955,1,0,0.00%,Unique,5,0,5
Vespa,,1960,1,0,0.00%,Unique,5,0,5
Vespa,,1962,1,0,0.00%,Unique,5,0,5
Vespa,,1965,1,0,0.00%,Unique,5,0,5
Vespa,,1967,1,0,0.00%,Unique,5,0,5
Vespa,,1977,1,0,0.00%,Unique,5,0,5
Vespa,,1978,1,0,0.00%,Unique,5,0,5
Vespa,,1979,1,0,0.00%,Unique,5,0,5
Vespa,,1981,1,0,0.00%,Unique,5,0,5
Volkswagen,,1979,4686,4680,0.32%,Common,25,4655,4705
Volkswagen,,1978,3948,3940,0.26%,Common,25,3915,3965
Volkswagen,,1977,3520,3520,0.23%,Uncommon,25,3495,3545
Volkswagen,,1988,2777,2770,0.19%,Uncommon,25,2745,2795
Volkswagen,,1980,2770,2770,0.19%,Uncommon,25,2745,2795
Volkswagen,,1987,2709,2700,0.18%,Uncommon,25,2675,2725
Volkswagen,,1989,2469,2460,0.17%,Uncommon,25,2435,2485
Volkswagen,,1999,2436,2430,0.16%,Uncommon,25,2405,2455
Volkswagen,,1976,2299,2290,0.15%,Scarce,25,2265,2315
Volkswagen,,1981,2293,2290,0.15%,Scarce,25,2265,2315
Volkswagen,,2000,2187,2180,0.15%,Scarce,25,2155,2205
Volkswagen,,1998,2017,2010,0.13%,Scarce,25,1985,2035
Volkswagen,,1986,1730,1730,0.11%,Scarce,25,1705,1755
Volkswagen,,1997,1728,1720,0.11%,Scarce,25,1695,1745
Volkswagen,,1996,1721,1720,0.11%,Scarce,25,1695,1745
Volkswagen,,1974,1677,1670,0.11%,Scarce,25,1645,1695
Volkswagen,,1973,1605,1600,0.11%,Scarce,25,1575,1625
Volkswagen,,1990,1579,1570,0.11%,Scarce,25,1545,1595
Volkswagen,,1975,1558,1550,0.11%,Scarce,25,1525,1575
Volkswagen,,1993,1512,1510,0.10%,Scarce,25,1485,1535
Volkswagen,,1985,1424,1420,0.09%,Scarce,25,1395,1445
Volkswagen,,1991,1383,1380,0.09%,Very Scarce,25,1355,1405
Volkswagen,,1994,1308,1300,0.09%,Very Scarce,25,1275,1325
Volkswagen,,1984,1284,1280,0.09%,Very Scarce,25,1255,1305
Volkswagen,,1992,1242,1240,0.08%,Very Scarce,25,1215,1265
Volkswagen,,1982,1094,1090,0.07%,Very Scarce,25,1065,1115
Volkswagen,,1995,1088,1080,0.07%,Very Scarce,25,1055,1105
Volkswagen,,1972,1054,1050,0.07%,Very Scarce,25,1025,1075
Volkswagen,,1983,1040,1040,0.07%,Rare,25,1015,1065
Volkswagen,,1971,717,715,0.05%,Rare,25,690,740
Volkswagen,,1970,520,520,0.03%,Very Rare,25,495,545
Volkswagen,,1969,490,490,0.03%,Very Rare,25,465,515
Volkswagen,,1967,244,240,0.02%,Extremely Rare,25,215,265
Volkswagen,,1965,238,235,0.02%,Extremely Rare,25,210,260
Volkswagen,,1966,228,225,0.02%,Extremely Rare,25,200,250
Volkswagen,,1968,223,220,0.01%,Extremely Rare,25,195,245
Volkswagen,,1964,170,170,0.01%,Extremely Rare,25,145,195
Volkswagen,,1963,141,140,0.01%,Extremely Rare,25,115,165
Volkswagen,,1962,120,120,0.01%,Extremely Rare,25,95,145
Volkswagen,,1961,83,80,0.01%,Extremely Rare,5,75,85
Volkswagen,,1960,46,45,0.00%,Nearly Unique,5,40,50
Volkswagen,,1959,25,25,0.00%,Nearly Unique,5,20,30
Volkswagen,,1957,24,20,0.00%,Nearly Unique,5,15,25
Volkswagen,,1958,16,15,0.00%,Nearly Unique,5,10,20
Volkswagen,,1956,11,10,0.00%,Nearly Unique,5,5,15
Volkswagen,,1953,5,5,0.00%,Nearly Unique,5,0,10
Volkswagen,,1954,5,5,0.00%,Nearly Unique,5,0,10
Volkswagen,,1955,3,0,0.00%,Nearly Unique,5,0,5
Volvo,,1979,4790,4790,0.32%,Common,25,4765,4815
Volvo,,1978,3795,3790,0.25%,Common,25,3765,3815
Volvo,,1977,3223,3220,0.21%,Uncommon,25,3195,3245
Volvo,,1976,2961,2960,0.20%,Uncommon,25,2935,2985
Volvo,,1980,2693,2690,0.18%,Uncommon,25,2665,2715
Volvo,,1975,1897,1890,0.13%,Scarce,25,1865,1915
Volvo,,1988,1315,1310,0.09%,Very Scarce,25,1285,1335
Volvo,,1981,1253,1250,0.09%,Very Scarce,25,1225,1275
Volvo,,1989,1075,1070,0.07%,Very Scarce,25,1045,1095
Volvo,,1987,1063,1060,0.07%,Very Scarce,25,1035,1085
Volvo,,1982,978,975,0.07%,Rare,25,950,1000
Volvo,,1983,935,935,0.06%,Rare,25,910,960
Volvo,,1990,809,805,0.05%,Rare,25,780,830
Volvo,,1986,772,770,0.05%,Rare,25,745,795
Volvo,,1991,734,730,0.05%,Rare,25,705,755
Volvo,,1974,705,705,0.05%,Rare,25,680,730
Volvo,,1985,598,595,0.04%,Rare,25,570,620
Volvo,,1984,570,570,0.04%,Very Rare,25,545,595
Volvo,,2000,531,530,0.04%,Very Rare,25,505,555
Volvo,,1992,530,530,0.04%,Very Rare,25,505,555
Volvo,,1998,468,465,0.03%,Very Rare,25,440,490
Volvo,,1973,459,455,0.03%,Very Rare,25,430,480
Volvo,,1999,401,400,0.03%,Very Rare,25,375,425
Volvo,,1993,369,365,0.02%,Very Rare,25,340,390
Volvo,,1972,365,365,0.02%,Very Rare,25,340,390
Volvo,,1995,359,355,0.02%,Very Rare,25,330,380
Volvo,,1996,340,340,0.02%,Very Rare,25,315,365
Volvo,,1997,304,300,0.02%,Extremely Rare,25,275,325
Volvo,,1994,299,295,0.02%,Extremely Rare,25,270,320
Volvo,,1971,268,265,0.02%,Extremely Rare,25,240,290
Volvo,,1970,142,140,0.01%,Extremely Rare,25,115,165
Volvo,,1969,87,85,0.01%,Extremely Rare,5,80,90
Volvo,,1967,51,50,0.00%,Nearly Unique,5,45,55
Volvo,,1968,44,40,0.00%,Nearly Unique,5,35,45
Volvo,,1966,41,40,0.00%,Nearly Unique,5,35,45
Volvo,,1965,33,30,0.00%,Nearly Unique,5,25,35
Volvo,,1964,23,20,0.00%,Nearly Unique,5,15,25
Volvo,,1962,15,15,0.00%,Nearly Unique,5,10,20
Volvo,,1963,14,10,0.00%,Nearly Unique,5,5,15
Volvo,,1955,10,10,0.00%,Nearly Unique,5,5,15
Volvo,,1961,10,10,0.00%,Nearly Unique,5,5,15
Volvo,,1956,9,5,0.00%,Nearly Unique,5,0,10
Volvo,,1959,7,5,0.00%,Nearly Unique,5,0,10
Volvo,,1954,6,5,0.00%,Nearly Unique,5,0,10
Volvo,,1957,3,0,0.00%,Nearly Unique,5,0,5
Volvo,,1958,3,0,0.00%,Nearly Unique,5,0,5
Volvo,,1953,2,0,0.00%,Nearly Unique,5,0,5
Volvo,,1960,2,0,0.00%,Nearly Unique,5,0,5
Willys,,1953,1,0,0.00%,Unique,5,0,5
Yamaha,,1995,19528,19520,1.34%,Common,100,19420,19620
Yamaha,,1994,11106,11100,0.74%,Common,100,11000,11200
Yamaha,,1998,11064,11060,0.74%,Common,100,10960,11160
Yamaha,,1993,8887,8880,0.60%,Common,100,8780,8980
Yamaha,,1990,6814,6810,0.46%,Common,100,6710,6910
Yamaha,,1987,5921,5920,0.40%,Common,100,5820,6020
Yamaha,,1986,5603,5600,0.38%,Common,100,5500,5700
Yamaha,,1996,4358,4350,0.30%,Common,25,4325,4375
Yamaha,,1989,3903,3900,0.26%,Common,25,3875,3925
Yamaha,,1992,3896,3890,0.26%,Common,25,3865,3915
Yamaha,,1999,3416,3410,0.23%,Uncommon,25,3385,3435
Yamaha,,1985,3240,3240,0.21%,Uncommon,25,3215,3265
Yamaha,,1988,2680,2680,0.18%,Uncommon,25,2655,2705
Yamaha,,1991,1356,1350,0.09%,Very Scarce,25,1325,1375
Yamaha,,1997,1331,1330,0.09%,Very Scarce,25,1305,1355
Yamaha,,2000,1263,1260,0.09%,Very Scarce,25,1235,1285
Yamaha,,1981,730,730,0.05%,Rare,25,705,755
Yamaha,,1984,676,675,0.05%,Rare,25,650,700
Yamaha,,1983,472,470,0.03%,Very Rare,25,445,495
Yamaha,,1980,142,140,0.01%,Extremely Rare,25,115,165
Yamaha,,1982,137,135,0.01%,Extremely Rare,25,110,160
Yamaha,,1977,26,25,0.00%,Nearly Unique,5,20,30
Yamaha,,1978,23,20,0.00%,Nearly Unique,5,15,25
Yamaha,,1979,23,20,0.00%,Nearly Unique,5,15,25
Yamaha,,1974,17,15,0.00%,Nearly Unique,5,10,20
Yamaha,,1975,17,15,0.00%,Nearly Unique,5,10,20
Yamaha,,1970,3,0,0.00%,Nearly Unique,5,0,5
Yamaha,,1972,3,0,0.00%,Nearly Unique,5,0,5
Yamaha,,1973,3,0,0.00%,Nearly Unique,5,0,5
Yamaha,,1976,3,0,0.00%,Nearly Unique,5,0,5
Yamaha,,1969,2,0,0.00%,Nearly Unique,5,0,5
Yamaha,,1933,1,0,0.00%,Unique,5,0,5
Yamaha,,1956,1,0,0.00%,Unique,5,0,5
Yamaha,,1961,1,0,0.00%,Unique,5,0,5
